stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021005000001000,Norr Tull,58.594850,16.176723,1,,
9021005000002000,Djäkneparksskolan,58.589964,16.198647,1,,
9021005000003000,Söder Tull,58.585322,16.189706,1,,
9021005000005000,Rådhuset,58.592479,16.186139,1,,
9021005000006000,Hagaskolan,58.599509,16.161086,1,,
9021005000007000,Fridvalla,58.611475,16.134126,1,,
9021005000008000,Väster Tull,58.586302,16.177114,1,,
9021005000010000,Klockaretorpets vändplats,58.575344,16.125624,1,,
9021005000011000,Hörsalsparken,58.588334,16.188518,1,,
9021005000012000,Vidablick,58.608611,16.151458,1,,
9021005000015000,Borgsmoskolan,58.574280,16.144778,1,,
9021005000016000,Däckmansgatan,58.605731,16.260718,1,,
9021005000018000,Abborreberg,58.607154,16.272039,1,,
9021005000019000,Vrinnevisjukhuset,58.564434,16.176557,1,,
9021005000021000,Hageby centrum,58.572099,16.207023,1,,
9021005000022000,Ringdansens centrum,58.558699,16.225819,1,,
9021005000023000,Kvarnberget,58.554949,16.227543,1,,
9021005000024000,Rambodal,58.569940,16.241643,1,,
9021005000025000,"Hageby c, Lidaleden",58.573131,16.207206,1,,
9021005000027000,Herstadberg,58.626269,16.174405,1,,
9021005000028000,Platinagatan,58.612562,16.157777,1,,
9021005000030000,Stormarknaden,58.616207,16.164284,1,,
9021005000032000,Södra Händelö,58.609959,16.223577,1,,
9021005000034000,Braviken,58.640143,16.255414,1,,
9021005000038000,Vistinge,58.692118,15.922459,1,,
9021005000039000,Risinge kyrka,58.704023,15.847630,1,,
9021005000040000,Björkbacken,58.656295,15.999346,1,,
9021005000041000,Banérgatan,58.414634,15.613151,1,,
9021005000042000,Tinnerbäcksbadet,58.405145,15.626441,1,,
9021005000043000,Berga Söderleden,58.393248,15.645533,1,,
9021005000044000,Hässlegatan,58.375002,15.643104,1,,
9021005000045000,Resedan,58.384555,15.658650,1,,
9021005000046000,Trädgårdstorget,58.409803,15.624844,1,,
9021005000047000,Barhäll,58.419605,15.589167,1,,
9021005000048000,Skäggetorp centrum,58.426991,15.582601,1,,
9021005000049000,Stiglötsgatan,58.426230,15.568691,1,,
9021005000050000,Linköpings resecentrum,58.417119,15.624071,1,,
9021005000051000,Koppargatan 30,58.623023,16.153907,1,,
9021005000052000,VTI,58.394690,15.573212,1,,
9021005000054000,Ekholmens centrum,58.380407,15.683195,1,,
9021005000055000,Tenngatan,58.618354,16.154153,1,,
9021005000056000,Jursla skola,58.654251,16.162159,1,,
9021005000057000,Åby centrum,58.664691,16.181375,1,,
9021005000058000,Ättetorp,58.673064,16.176380,1,,
9021005000059000,Torshag,58.676106,16.176792,1,,
9021005000060000,Simonstorps station,58.787390,16.154511,1,,
9021005000061000,Finspång station,58.706728,15.776985,1,,
9021005000062000,Änggårdsvägen,58.375616,15.708147,1,,
9021005000065000,Gustaf Janzéns gata,58.580682,16.141110,1,,
9021005000066000,Snövägen,58.426574,15.686235,1,,
9021005000068000,Doverstorp,58.649383,15.816200,1,,
9021005000069000,Tolskepps vägkors,58.679222,15.751667,1,,
9021005000070000,Linghems station,58.436414,15.786557,1,,
9021005000071000,Skiffervägen,58.468052,15.892212,1,,
9021005000073000,Norsholms centrum,58.506136,15.973082,1,,
9021005000074000,Kimstads kyrka,58.540646,15.973349,1,,
9021005000076000,Strömporten,58.581113,15.908768,1,,
9021005000077000,Ljusfors bruk,58.585402,15.887170,1,,
9021005000078000,Göstad,58.594256,15.842943,1,,
9021005000079000,Vånga,58.579762,15.812433,1,,
9021005000081000,Hylingekorset,58.467344,16.171714,1,,
9021005000082000,Östra Husby centrum,58.575847,16.566161,1,,
9021005000084000,Skärkinds vägkors,58.482108,16.001287,1,,
9021005000085000,Skärkinds kyrka,58.467855,15.986232,1,,
9021005000087000,Nobymalmsvägen,58.398700,15.506832,1,,
9021005000088000,Malmen Vakten,58.397158,15.507546,1,,
9021005000089000,Rosendalstorget,58.661819,15.991054,1,,
9021005000090000,Örtagsvägen,58.723370,15.635694,1,,
9021005000091000,Tallberga,58.733265,15.578463,1,,
9021005000092000,Borggårds station,58.731470,15.550178,1,,
9021005000093000,Hällestads kyrka,58.742169,15.572792,1,,
9021005000094000,Grytgöls centrum,58.803599,15.557328,1,,
9021005000095000,Tallboda skola,58.428561,15.680374,1,,
9021005000096000,Staby bro,58.433125,15.683097,1,,
9021005000098000,Strömsfors vägkors,58.687092,16.343145,1,,
9021005000099000,Stenbäcksvägen,58.666974,16.342871,1,,
9021005000100000,Sandviken,58.660992,16.400913,1,,
9021005000102000,Vildmarkshotellet,58.659368,16.454641,1,,
9021005000103000,Kvarsebo,58.638384,16.632246,1,,
9021005000105000,Hultsbruk,58.673659,16.128746,1,,
9021005000106000,Lövbergsvägen,58.574911,16.308857,1,,
9021005000107000,Konungsunds vk,58.577920,16.395121,1,,
9021005000108000,Östra Stenbys vk,58.575906,16.483280,1,,
9021005000109000,Kättinge,58.534248,16.743399,1,,
9021005000110000,Jonsbergs kyrka,58.521949,16.828060,1,,
9021005000111000,Arkösunds hamn,58.490105,16.936980,1,,
9021005000112000,Agetomta,58.548512,16.305370,1,,
9021005000114000,Tåby,58.518115,16.359678,1,,
9021005000115000,Höckerstad gård,58.526937,16.423411,1,,
9021005000116000,Kuddby,58.529674,16.472192,1,,
9021005000117000,Djurön,58.630489,16.338576,1,,
9021005000121000,Söderköpings resecentrum,58.478117,16.323432,1,,
9021005000122000,Sparvstigen,58.468594,16.348927,1,,
9021005000123000,Kullborg,58.473891,16.318194,1,,
9021005000124000,Tranås station,58.038490,14.975452,1,,
9021005000126000,Mjölby resecentrum,58.322435,15.132219,1,,
9021005000127000,Svänggatan Norra,58.318349,15.110200,1,,
9021005000128000,Kungshögaskolan,58.328165,15.109188,1,,
9021005000129000,Strålsnäs station,58.234539,15.089593,1,,
9021005000130000,Boxholms station,58.194477,15.055168,1,,
9021005000131000,Åselstad,58.545306,16.230536,1,,
9021005000132000,Valdemarsviks busstation,58.204216,16.603724,1,,
9021005000135000,Gryt,58.187156,16.801978,1,,
9021005000136000,"Ängen, Gärdesrum",58.150699,16.171096,1,,
9021005000140000,Västra Husby skola,58.482740,16.172063,1,,
9021005000141000,Östra Ryds centrum,58.404969,16.161028,1,,
9021005000142000,Eke Östra Ryd,58.403090,16.174863,1,,
9021005000145000,Evalundsvägen,58.521786,16.180827,1,,
9021005000146000,Luddingsbo,58.509715,16.136968,1,,
9021005000147000,Ringarums centrum,58.333516,16.445027,1,,
9021005000148000,Gusums centrum,58.265045,16.497309,1,,
9021005000151000,Rystad kyrka,58.449937,15.711399,1,,
9021005000152000,Tägneby Rystad,58.469253,15.695514,1,,
9021005000153000,Roxtuna,58.483362,15.648139,1,,
9021005000155000,Gärstad,58.443633,15.646416,1,,
9021005000156000,Butbro vägkors,58.715724,15.832889,1,,
9021005000157000,Huvklintsvägen,58.736840,15.822752,1,,
9021005000158000,Torgvägen,58.736696,15.827449,1,,
9021005000159000,Flasbjörke,58.784685,15.769173,1,,
9021005000160000,Igelfors skola,58.845243,15.698993,1,,
9021005000161000,Ingesgärde,58.898569,15.691004,1,,
9021005000162000,Gomma,58.655249,15.884730,1,,
9021005000163000,Mo gård,58.643991,15.846215,1,,
9021005000165000,Mogata kyrka,58.451834,16.451229,1,,
9021005000166000,Industrivägen,57.981355,15.630006,1,,
9021005000167000,Hösterum,58.376807,16.534514,1,,
9021005000168000,Skarpa,58.371788,16.680796,1,,
9021005000169000,S:t Anna,58.348837,16.707127,1,,
9021005000171000,Lagnö vändplats,58.352737,16.816131,1,,
9021005000172000,Tyrislöts hamn,58.321597,16.896270,1,,
9021005000173000,Häradstorp,58.771554,15.968476,1,,
9021005000174000,Rejmyre vändplats,58.839020,15.915348,1,,
9021005000175000,Hävla affär,58.915223,15.868171,1,,
9021005000176000,Prästköp,58.758037,15.525517,1,,
9021005000177000,Egelstorp,58.714966,15.360944,1,,
9021005000178000,Pumphuset,58.785603,15.500274,1,,
9021005000179000,Skönnarbo vändplats,58.801525,15.449793,1,,
9021005000180000,Löfstad slott,58.552416,16.042230,1,,
9021005000181000,Slagget,58.585343,15.775917,1,,
9021005000182000,Vijvägen,58.579634,16.028077,1,,
9021005000183000,Sporthallen,58.542519,15.052185,1,,
9021005000184000,Motala Central,58.537411,15.047813,1,,
9021005000185000,Stora Torget,58.536376,15.036761,1,,
9021005000187000,Karlslunds skola,58.566032,15.085084,1,,
9021005000188000,Folkets Park,58.542310,14.998595,1,,
9021005000189000,Lasarettet Entrén,58.544569,15.028579,1,,
9021005000190000,Smedsby skola,58.564947,15.006442,1,,
9021005000191000,Djurkälla,58.578148,14.956549,1,,
9021005000192000,Lemunda,58.607736,14.916244,1,,
9021005000194000,Kisa resecentrum,57.985606,15.633502,1,,
9021005000195000,Kulla,57.983062,15.624910,1,,
9021005000196000,Vadstugan,57.903090,15.705357,1,,
9021005000197000,Stenåldersgatan,58.371831,15.672613,1,,
9021005000198000,US Norra entrén,58.402922,15.622194,1,,
9021005000199000,Alvastra vägkors,58.301222,14.670660,1,,
9021005000200000,Hästholmen,58.278690,14.641211,1,,
9021005000201000,Ödeshög Torget,58.228325,14.652837,1,,
9021005000202000,Drottningplan,58.537594,15.037816,1,,
9021005000203000,Motala bussterminal,58.535934,15.034951,1,,
9021005000205000,Fivelstad kvarn,58.441942,15.006923,1,,
9021005000206000,Fivelstad kyrka,58.441304,15.004044,1,,
9021005000207000,Skeppstad,58.485362,14.988724,1,,
9021005000208000,Vadstena station,58.443947,14.881836,1,,
9021005000209000,Rogslösa,58.381655,14.747258,1,,
9021005000210000,Borghamn Kiosken,58.382329,14.694449,1,,
9021005000211000,Omberg,58.312500,14.677737,1,,
9021005000212000,Kaserngatan,58.402927,15.613420,1,,
9021005000213000,Lambohov centrum,58.389812,15.566474,1,,
9021005000214000,Ryd centrum,58.407934,15.564196,1,,
9021005000215000,Gamla Linköping,58.406966,15.590083,1,,
9021005000216000,Johannelunds centrum,58.395736,15.661083,1,,
9021005000217000,Nedre Johannelund,58.393673,15.671231,1,,
9021005000218000,Facetten,58.200141,16.004501,1,,
9021005000219000,Rydsvägens ändhållplats,58.414186,15.571013,1,,
9021005000220000,Lötgatan,58.417719,15.496969,1,,
9021005000221000,Tokarps skola,58.424549,15.507537,1,,
9021005000222000,Kärna kors,58.414198,15.519652,1,,
9021005000223000,Landbogatan,58.375256,15.569615,1,,
9021005000224000,"Önhult, Ånestad",58.077140,16.055509,1,,
9021005000225000,Kvinnebyvägen 12,58.382978,15.686827,1,,
9021005000226000,Lövsbergsvägen,58.373469,15.695609,1,,
9021005000228000,Jägarvallsvägen,58.395868,15.537157,1,,
9021005000229000,Skogsfrid,58.404100,15.599850,1,,
9021005000230000,Sandgårdsgatan,58.404219,15.645209,1,,
9021005000231000,Övre Johannelund,58.392293,15.665303,1,,
9021005000234000,Teknikringen,58.393343,15.568126,1,,
9021005000236000,Herrbeta by,58.461338,15.874481,1,,
9021005000237000,Tulltorpets vägkors,58.107439,16.032822,1,,
9021005000240000,Fågelsta skola,58.458252,15.044824,1,,
9021005000242000,Hägerstads kyrka,58.079838,15.767874,1,,
9021005000243000,Oppeby kyrka,58.036191,15.811053,1,,
9021005000245000,Björkfors Lindgården,58.016561,15.906202,1,,
9021005000246000,Hycklinge kvarn,57.924043,15.920896,1,,
9021005000247000,Horns torg,57.900253,15.838355,1,,
9021005000248000,Västra Enebys vägkors,58.002477,15.710388,1,,
9021005000249000,Bränntorp,57.871548,15.747572,1,,
9021005000250000,US Maskincentralen,58.402616,15.621990,1,,
9021005000251000,Grebo affär,58.301070,15.864639,1,,
9021005000252000,Dalamon,58.263949,15.924172,1,,
9021005000253000,Åtvidabergs centrum,58.200258,15.998584,1,,
9021005000254000,Åtvidabergs resecentrum,58.203439,16.002547,1,,
9021005000255000,Eksätter,58.207747,16.009527,1,,
9021005000257000,Östantorp,58.190370,16.012301,1,,
9021005000258000,Björsäters kyrka,58.336111,16.023187,1,,
9021005000259000,Falerum,58.143613,16.204948,1,,
9021005000260000,Kvarnvik,58.195942,16.370679,1,,
9021005000261000,Hannäs kyrka,58.152949,16.325161,1,,
9021005000263000,Önhult,58.074083,16.043591,1,,
9021005000264000,Norrby,58.139941,16.032756,1,,
9021005000265000,Västertryserum,58.156442,16.495781,1,,
9021005000266000,Vreta klosters kyrka,58.481743,15.521605,1,,
9021005000267000,Blåsvädret,58.490291,15.498851,1,,
9021005000268000,Bankekinds vägkors,58.372430,15.813696,1,,
9021005000269000,Bankekind skola,58.374440,15.825762,1,,
9021005000270000,Skeda,58.344320,15.561216,1,,
9021005000271000,Skeda Udde,58.291294,15.560252,1,,
9021005000272000,Älgbosätter,58.234632,15.629995,1,,
9021005000273000,Brokinds vägkors,58.212584,15.669044,1,,
9021005000276000,Härnegatans vändplats,58.500517,15.498951,1,,
9021005000277000,Ljungsbro busstation,58.508604,15.501831,1,,
9021005000278000,Berg Hagvägen,58.490876,15.527086,1,,
9021005000279000,Gunnarsdal,58.520455,15.490900,1,,
9021005000280000,Höghultsvägen,58.497548,15.503847,1,,
9021005000281000,Stjärnorp,58.530806,15.580447,1,,
9021005000282000,Södra Hult,58.543614,15.674862,1,,
9021005000283000,Askeby affär,58.408200,15.849814,1,,
9021005000284000,Ring,58.412328,15.914060,1,,
9021005000285000,Örtomta,58.412615,15.924463,1,,
9021005000286000,Ringstorp,58.403414,15.971553,1,,
9021005000287000,Kungshult,58.257527,15.546570,1,,
9021005000288000,Vittsätter,58.245043,15.519383,1,,
9021005000289000,Sandebo,58.203405,15.573514,1,,
9021005000290000,Övre Norra Fjälla,58.204942,15.624121,1,,
9021005000291000,Pukeberg,58.200861,15.557341,1,,
9021005000292000,Cloetta,58.512583,15.498880,1,,
9021005000293000,Brunneby,58.540636,15.323166,1,,
9021005000294000,Borensbergs bussterminal,58.562699,15.276472,1,,
9021005000295000,Härseby,58.582659,15.143418,1,,
9021005000296000,Vimmerby resecentrum,57.663415,15.857731,1,,
9021005000299000,Vikingstads vägkors,58.376342,15.436778,1,,
9021005000300000,Sjögestads vägkors,58.370545,15.369307,1,,
9021005000302000,Kaga kyrka,58.450371,15.528144,1,,
9021005000303000,Ledbergs vägkors,58.438552,15.453624,1,,
9021005000304000,Björkebergs by,58.448450,15.389235,1,,
9021005000307000,Spärringe vägkors,58.405986,15.297556,1,,
9021005000308000,Vikingstad skola,58.381271,15.436761,1,,
9021005000309000,Gälstad-Lundby,58.341854,15.394402,1,,
9021005000310000,Gammalkils kyrka,58.312044,15.396539,1,,
9021005000311000,Duseborgsvägen,58.267692,15.382484,1,,
9021005000312000,Björkhult,58.217084,15.399744,1,,
9021005000313000,Ycke,58.157038,15.391630,1,,
9021005000314000,Ulrika busstation,58.123362,15.429796,1,,
9021005000316000,Normstorp,58.332933,15.513192,1,,
9021005000317000,Nykils kyrka,58.288310,15.448675,1,,
9021005000318000,Häggebo Nykil,58.268853,15.441783,1,,
9021005000319000,Haraldsbo,58.227000,15.472420,1,,
9021005000320000,Sturefors centrum,58.336428,15.720871,1,,
9021005000321000,Bjärka-Säby,58.268726,15.738737,1,,
9021005000326000,Rappestad skola,58.400807,15.415623,1,,
9021005000327000,Försjö,58.458793,15.273068,1,,
9021005000328000,Nya Strömbron,58.514940,15.504881,1,,
9021005000329000,Fröstorpsgatan,58.433486,15.601082,1,,
9021005000330000,Visätter,58.273327,15.482976,1,,
9021005000331000,Mantorps centrum,58.351049,15.288509,1,,
9021005000332000,Spångsholms bruk,58.348937,15.227367,1,,
9021005000333000,Sya station,58.334467,15.223934,1,,
9021005000335000,Österbymo busstation,57.823429,15.277416,1,,
9021005000336000,Asby,57.903127,15.205224,1,,
9021005000337000,Ramfall,57.946757,15.135598,1,,
9021005000338000,Hestra,57.957340,15.068645,1,,
9021005000343000,Höglycke,57.942890,15.141309,1,,
9021005000344000,Flistad brunn,58.481215,15.428256,1,,
9021005000346000,Kristbergsvägen,58.634145,15.134368,1,,
9021005000347000,Djupviks vändplats,58.623972,15.068641,1,,
9021005000348000,Rimforsa riksväg 34,58.137942,15.680179,1,,
9021005000349000,Kårstads vägkors,58.520314,15.210715,1,,
9021005000350000,Skeda udde riksväg 34,58.287073,15.569044,1,,
9021005000351000,Arenaskolan,58.416624,15.650371,1,,
9021005000353000,Degerön,58.699828,15.148542,1,,
9021005000354000,Lindåkravägen,58.748854,15.164389,1,,
9021005000355000,Korskrog,58.512480,15.266317,1,,
9021005000357000,Bergdalagatan 13,57.985242,15.643409,1,,
9021005000358000,Älvestads kyrka,58.445259,15.296116,1,,
9021005000359000,Karlshov,58.469333,15.313349,1,,
9021005000360000,Klockrike,58.497431,15.336554,1,,
9021005000361000,Älvan,58.484279,15.276830,1,,
9021005000362000,Fornåsa,58.478283,15.229099,1,,
9021005000363000,Österstad Allévägen,58.518403,15.177165,1,,
9021005000364000,Österstad affär,58.519526,15.179102,1,,
9021005000365000,Asks kyrka,58.520061,15.135709,1,,
9021005000366000,Nykyrka skola,58.623689,14.970866,1,,
9021005000368000,Medevi,58.670495,14.959164,1,,
9021005000369000,Rimforsa station,58.135932,15.681358,1,,
9021005000370000,Kvarn Norra,58.635955,15.309557,1,,
9021005000371000,Hättorp,58.684606,15.314555,1,,
9021005000372000,Gottlösa,58.378357,15.249276,1,,
9021005000373000,Skänninge station,58.392974,15.092024,1,,
9021005000375000,Västra Harg,58.264108,15.250848,1,,
9021005000376000,Härsnäs,58.287890,15.230222,1,,
9021005000377000,Önnebo,58.230772,15.278484,1,,
9021005000378000,Rustorp,58.166841,15.312885,1,,
9021005000380000,Forsaviken Södra,58.732995,14.984909,1,,
9021005000381000,Sänna affär,58.795591,14.975560,1,,
9021005000382000,Hammar Affären,58.812438,14.962559,1,,
9021005000383000,Askersunds busstation,58.879238,14.907390,1,,
9021005000384000,Gränna hamn,58.029066,14.456768,1,,
9021005000385000,Hejla,58.293410,14.787853,1,,
9021005000386000,Stora Åby,58.240536,14.709872,1,,
9021005000387000,Heda,58.286921,14.703750,1,,
9021005000388000,Boet,58.150893,14.712239,1,,
9021005000389000,Hålan Västra,58.113269,14.840856,1,,
9021005000390000,Hålans vägkors,58.112583,14.847576,1,,
9021005000391000,Trehörna kyrka,58.155974,14.843488,1,,
9021005000394000,Trojenborgsskolan,58.393400,15.079840,1,,
9021005000397000,Axstad,58.347800,15.058098,1,,
9021005000398000,Skeppsås,58.453345,15.231802,1,,
9021005000401000,Hogstad,58.331140,15.027213,1,,
9021005000402000,Väderstad kyrka,58.313274,14.924949,1,,
9021005000403000,Östra Hargs kyrka,58.487349,15.743222,1,,
9021005000404000,Infanterivägen,58.396209,15.611986,1,,
9021005000405000,Segersberg,58.458605,15.775650,1,,
9021005000406000,Eksjö resecentrum,57.664196,14.976220,1,,
9021005000408000,Forsnäs station,57.809973,15.215017,1,,
9021005000409000,Rydbergsgatan,57.797334,15.157005,1,,
9021005000410000,Studstorp,57.793508,15.112716,1,,
9021005000412000,Rotegatan,58.391488,15.625194,1,,
9021005000416000,Aspnäset,58.372607,15.685068,1,,
9021005000417000,Konsert och Kongress,58.414258,15.614145,1,,
9021005000418000,Änggårdsskolan,58.380027,15.571771,1,,
9021005000419000,Räknestickan,58.377789,15.669326,1,,
9021005000421000,Tannefors center,58.409023,15.646436,1,,
9021005000422000,Ljunghagsvägen,58.386666,15.705791,1,,
9021005000423000,Anders Ljungstedts gy.,58.415190,15.638743,1,,
9021005000424000,Höjdvägen Horn,57.903805,15.849557,1,,
9021005000425000,Köpmansgränd,58.408934,15.626525,1,,
9021005000427000,Affären Horn,57.903379,15.834394,1,,
9021005000429000,IKEA,58.432371,15.588849,1,,
9021005000432000,Grimstorp,58.273058,15.436729,1,,
9021005000435000,Saab Norra porten,58.407300,15.654005,1,,
9021005000436000,Saab Civila Porten,58.401299,15.674862,1,,
9021005000437000,Vårdsbergsvägen,58.374118,15.709347,1,,
9021005000439000,Ullstämma Brokindsleden,58.366750,15.691820,1,,
9021005000440000,Runstensgatan,58.420682,15.636322,1,,
9021005000442000,Fågelsångsvägen,58.207596,15.990629,1,,
9021005000443000,Kullerstadsvägen,57.901049,15.848542,1,,
9021005000444000,Tornet,58.424549,15.615355,1,,
9021005000447000,Ringvägen Horn,57.899400,15.839872,1,,
9021005000448000,Ekholmen Brokindsleden,58.378595,15.685526,1,,
9021005000451000,Åleryds sjukhem,58.382352,15.662813,1,,
9021005000452000,Ryds herrgård,58.409074,15.563948,1,,
9021005000460000,Himmelstalund,58.586649,16.145929,1,,
9021005000462000,Prästgårdsvägen Ö Skrukeby,58.498523,15.816123,1,,
9021005000463000,Lillkyrka,58.493221,15.897572,1,,
9021005000464000,Breviksvägen 61,57.663453,14.949630,1,,
9021005000469000,Tegskiftesgatan,58.383707,15.556908,1,,
9021005000473000,Skällviks kyrka,58.428296,16.592386,1,,
9021005000474000,Bestorp,58.234187,15.736556,1,,
9021005000478000,Åkerliden,58.527235,16.471545,1,,
9021005000480000,Ekhult Ljung,58.528606,15.459260,1,,
9021005000482000,Varggropsvägen,58.713210,15.779275,1,,
9021005000484000,Aspnäsvägen,58.372841,15.686161,1,,
9021005000488000,Spiran,58.587286,16.187492,1,,
9021005000491000,Fridtjuv Bergsskolan,58.230688,14.649986,1,,
9021005000501000,Mäklaregatan,58.599597,16.221544,1,,
9021005000502000,Morkullevägen,58.567247,15.254099,1,,
9021005000504000,Vreta kloster skola,58.482702,15.521134,1,,
9021005000507000,Fagottgatan,58.366203,15.682032,1,,
9021005000508000,Klarinettgatan,58.363510,15.683100,1,,
9021005000525000,Brestorp,58.722052,15.704740,1,,
9021005000825000,Växelgatan,58.601922,16.186895,1,,
9021005000900000,Siemens kontor,58.708632,15.782090,1,,
9021005000991000,Norrledens vändplats,58.626229,16.156555,1,,
9021005000992000,Kiselgatan,58.610749,16.167480,1,,
9021005000993000,Kimstad station,58.545990,15.971726,1,,
9021005000994000,Graversfors 2,58.693847,16.157233,1,,
9021005000995000,Kristinagatan 57,58.585407,16.194366,1,,
9021005001000000,Norrköpings resecentrum,58.596629,16.185461,1,,
9021005001002000,Matteusskolan,58.593964,16.169285,1,,
9021005001003000,Eneby centrum,58.603003,16.143422,1,,
9021005001005000,De Geersgatan,58.605492,16.139214,1,,
9021005001006000,Heleneborgsgatan,58.608173,16.137106,1,,
9021005001007000,Östra Eneby kyrka,58.609587,16.135433,1,,
9021005001009000,Stortorget,58.586091,16.196746,1,,
9021005001012000,Broocmans plan,58.582979,16.186878,1,,
9021005001014000,Albrektsvägen,58.580915,16.189589,1,,
9021005001019000,Nya torget,58.592210,16.192017,1,,
9021005001020000,Marielund,58.596791,16.166580,1,,
9021005001021000,Himmelstalundsvägen,58.598530,16.164362,1,,
9021005001022000,Cedersborgsvägen,58.600802,16.157436,1,,
9021005001023000,Karlshovsskolan,58.603167,16.152746,1,,
9021005001024000,Slåttergatan,58.604738,16.149356,1,,
9021005001025000,Gymnastikgatan,58.585753,16.183642,1,,
9021005001027000,Strömbacken,58.586564,16.170188,1,,
9021005001029000,Vägträffen,58.585236,16.163469,1,,
9021005001030000,Lokegatan,58.581254,16.159011,1,,
9021005001031000,Skarphagsgatan,58.579176,16.153781,1,,
9021005001033000,Bastuban,58.578158,16.138112,1,,
9021005001034000,Klockaretorpets centrum,58.577167,16.132465,1,,
9021005001036000,Blommelundsgatan,58.601472,16.162087,1,,
9021005001037000,Breda vägen,58.603326,16.163516,1,,
9021005001038000,Sandbyhov,58.604597,16.158454,1,,
9021005001039000,Rågången,58.606484,16.154500,1,,
9021005001041000,Ljuraskolan,58.583352,16.199914,1,,
9021005001043000,Smedbygatan,58.579586,16.221376,1,,
9021005001044000,Generalsgatan,58.589580,16.195083,1,,
9021005001045000,Gamla lasarettet,58.582796,16.175650,1,,
9021005001046000,Ektorps centrum,58.580534,16.169300,1,,
9021005001047000,Idrottsgatan,58.579021,16.164678,1,,
9021005001048000,Skarphagens centrum,58.577181,16.157784,1,,
9021005001049000,Lentorpsgatan,58.575837,16.153645,1,,
9021005001051000,Skarptorp,58.574096,16.149847,1,,
9021005001052000,Tullhusgatan,58.590226,16.203928,1,,
9021005001053000,Kungsladugatan,58.590407,16.209158,1,,
9021005001054000,Ledungsplan,58.590597,16.214456,1,,
9021005001055000,Röda stugans gata,58.591794,16.219285,1,,
9021005001056000,Kråkvilan,58.595226,16.232086,1,,
9021005001057000,Aktergatan,58.601298,16.247124,1,,
9021005001058000,Seglargatan,58.602855,16.251358,1,,
9021005001060000,Skårvägen,58.604466,16.250243,1,,
9021005001061000,Skansgatan,58.606204,16.245947,1,,
9021005001062000,Hyttgatan,58.608149,16.244182,1,,
9021005001065000,Småbåtshamnen,58.610182,16.255976,1,,
9021005001066000,Bråviksvägen,58.607863,16.256824,1,,
9021005001067000,Riggargatan,58.606177,16.256337,1,,
9021005001068000,Slipen,58.606552,16.264462,1,,
9021005001069000,Tallskogsvägen,58.606716,16.269023,1,,
9021005001072000,Skvallertorget,58.590688,16.178467,1,,
9021005001073000,Kvarngatan,58.589020,16.177831,1,,
9021005001078000,Nelinsgatan,58.582320,16.184825,1,,
9021005001079000,Såpkullen,58.579187,16.181766,1,,
9021005001080000,Ektorpsgatan,58.577341,16.180732,1,,
9021005001081000,Sprängstensgatan,58.570709,16.179716,1,,
9021005001083000,Thapperska skolan,58.568633,16.177495,1,,
9021005001084000,Topasen,58.571249,16.176250,1,,
9021005001085000,Urbergsgatan,58.572806,16.174926,1,,
9021005001086000,Smaragden,58.574029,16.171089,1,,
9021005001087000,Söderledskyrkan,58.573735,16.166996,1,,
9021005001088000,Blockstensgatan,58.572757,16.163514,1,,
9021005001089000,Morängatan,58.570596,16.162598,1,,
9021005001090000,Pinnmogatan,58.568428,16.164243,1,,
9021005001091000,Kättsättersgatan,58.566603,16.168263,1,,
9021005001092000,Gråbergsgatan,58.565707,16.171003,1,,
9021005001093000,S:t Olofsgatan,58.581399,16.192895,1,,
9021005001094000,S:t Johannes kyrka,58.577778,16.196774,1,,
9021005001095000,Vårdcentralen Hageby,58.574923,16.202655,1,,
9021005001096000,Hyvlaregatan,58.568917,16.211351,1,,
9021005001098000,Trumpetaregatan,58.565430,16.217926,1,,
9021005001099000,Atriumhusen,58.563498,16.221288,1,,
9021005001100000,Spelmansgatan,58.560081,16.223224,1,,
9021005001102000,Hultet,58.584137,16.155309,1,,
9021005001104000,Lidaleden,58.571341,16.225317,1,,
9021005001105000,Ånestadsgatan,58.570359,16.229069,1,,
9021005001106000,Rambogatan,58.571801,16.235428,1,,
9021005001108000,Ingelsta,58.617394,16.160338,1,,
9021005001109000,Zinkgatan,58.623443,16.167542,1,,
9021005001111000,Mässingsgatan,58.615169,16.156375,1,,
9021005001113000,Vulkangatan,58.597829,16.177185,1,,
9021005001114000,Fredriksdalsgatan,58.599385,16.176238,1,,
9021005001118000,Ingelstagatan,58.602440,16.175496,1,,
9021005001119000,Kollbergsgatan,58.604909,16.175281,1,,
9021005001120000,Ståthögavägen,58.607246,16.177388,1,,
9021005001121000,Malmgatan,58.609935,16.178861,1,,
9021005001123000,Karlsro,58.614758,16.175024,1,,
9021005001124000,Kromgatan,58.614397,16.169342,1,,
9021005001126000,Abel Beckers gata,58.593251,16.164548,1,,
9021005001127000,Hagagatan,58.597454,16.153997,1,,
9021005001129000,Ljura Centrum,58.580137,16.197316,1,,
9021005001130000,Ljura spårvägsbro,58.578270,16.200166,1,,
9021005001133000,Hustomtebacken,58.575549,16.220606,1,,
9021005001134000,Smedbyskolan,58.573423,16.219876,1,,
9021005001138000,Bråddgatan,58.592486,16.177541,1,,
9021005001154000,Fjärilsgatan,58.579288,16.216525,1,,
9021005001155000,Importgatan 24,58.586402,16.220837,1,,
